1,1620856	7,1185234
-5,6294219	-4,2813522
-6,1834952	-5,3047842
-5,9768806	-5,0677817
-5,2819357	-4,6955338
-4,7782256	7,6647194
-5,3583539	7,4552929
-5,5574114	7,2226027
-5,2519658	-4,6474911
-6,1412381	6,8934032
-5,4528049	-4,7365341
1,3164834	6,7341963
-4,8349124	-3,4147894
-6,0510874	-4,3581682
-5,5626129	-4,5768646
-5,7662643	-5,0366706
-5,2605386	7,2244036
-5,5978948	-5,3804699
-5,3107751	7,3674738
1,7452538	6,5757128
-5,785993	6,8911838
-5,1513863	-4,029706
-5,6868766	-3,9162026
-6,2870258	-4,2110711
-5,7235264	-5,248659
-5,0024014	-4,422541
-5,5172343	7,4026604
1,8048087	6,9795062
2,0932425	6,3647912
-5,1575164	-4,773786
-5,0625042	-5,5345434
1,763808	6,8571788
2,1291167	6,7597795
-5,9795332	-4,3253248
-5,0630503	-5,1765604
-4,4231406	-4,4815044
1,9079321	6,7956511
-5,1801439	7,5584356
1,8830794	6,7266261
-4,8435061	7,2546012
-5,2022341	-4,0350394
-4,6445621	7,6121019
2,5785505	6,6141641
-5,5293489	-4,5065515
-6,0144057	-5,2071543
-5,2239794	-4,2689409
1,954541	6,9796159
1,9383894	6,9321009
-6,0380115	-4,1861183
-4,9983912	-4,8075579
-5,0898717	7,2704451
-5,0826774	-4,5172875
-6,134929	-4,7514043
-5,1919819	7,3985474
-4,6942665	-4,4348787
-5,1002188	7,8647019
-4,9201552	-5,2342192
-4,8196349	-4,6774661
-5,5444011	-3,8958496
-5,4542101	-3,7768083
-5,6634101	-4,4998739
1,9317204	6,4808102
1,6932026	6,7326434
1,6781734	6,8261852
-4,9888065	7,3349047
-5,3611948	-4,4574221
1,8569678	6,6805402
-6,0721132	-4,9608898
-4,8299066	8,0194999
2,1363815	6,6021924
-5,9697177	-4,6504823
2,1528033	6,7296065
-4,8935133	-4,8634949
-6,0467813	-4,7681561
-6,0538558	-5,1700606
-4,4768536	7,8087992
-5,7992205	-4,8910103
-5,9331071	-4,1014025
-5,99087	-4,0778168
-4,4699685	-5,1830083
-4,7728627	-4,4773633
-5,6331479	-4,6517964
-5,527163	7,3424022
-4,5601394	-4,7441535
-5,1756058	-4,08187
2,3286435	6,5996921
-5,5660598	-4,404659
-4,6317047	7,6334755
-5,2490193	7,6527381
-5,3852684	-4,5090446
-5,2372559	-4,7573004
2,0808892	6,6078176
1,5965729	6,6819111
-4,533535	7,629415
-5,1330406	-4,9126144
-5,1112614	-3,5782966
-5,0053219	7,134541
-4,2871021	7,7664839
